,Unnamed: 0,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,low,medium,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
12758,1330,0.42,0.47,2,130,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12759,1331,0.09,0.86,6,297,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12760,1332,0.1,0.8,6,248,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12761,1333,0.11,0.89,7,257,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12762,1334,0.44,0.53,2,147,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12763,1335,0.87,0.9,3,307,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12764,1336,0.44,0.46,2,154,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12765,1337,0.41,0.56,2,143,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12766,1338,0.51,0.79,4,134,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12767,1339,0.89,0.96,5,221,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12768,1340,0.1,0.96,6,275,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12769,1341,0.9,0.94,5,247,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12770,1342,0.36,0.55,2,131,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12771,1343,0.44,0.54,2,150,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12772,1344,0.39,0.57,2,150,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12773,1345,0.38,1.0,5,137,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12774,1346,0.73,0.95,4,223,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12775,1347,0.1,0.96,6,292,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12776,1348,0.89,0.83,5,130,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12777,1349,0.87,0.85,5,221,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12778,1350,0.84,0.89,4,245,5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12779,1351,0.11,0.77,6,274,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12780,1352,0.74,1.0,5,248,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12781,1353,0.79,0.97,4,243,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12782,1354,0.1,0.92,7,273,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12783,1355,0.83,0.95,5,221,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12784,1356,0.1,0.79,6,271,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12785,1357,0.45,0.5,2,157,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12786,1358,0.29,0.48,2,249,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12787,1359,0.46,0.46,2,145,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12788,1360,0.11,0.83,6,262,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12789,1361,0.75,0.89,5,272,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12790,1362,0.4,0.5,2,129,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12791,1363,0.37,0.46,2,134,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12792,1364,0.41,0.52,2,147,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12793,1365,0.1,0.83,6,293,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12794,1366,0.39,0.52,2,129,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12795,1367,0.4,0.45,2,140,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12796,1368,0.41,0.52,2,132,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12797,1369,0.11,0.89,6,284,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12798,1370,0.74,0.99,5,263,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12799,1371,0.42,0.46,2,143,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12800,1372,0.88,0.88,4,265,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12801,1373,0.37,0.53,2,147,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12802,1374,0.78,0.81,4,253,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12803,1375,0.46,0.5,2,141,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12804,1376,0.74,1.0,5,222,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12805,1377,0.11,0.86,6,273,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12806,1378,0.8,0.87,5,240,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12807,1379,0.37,0.48,2,154,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12808,1380,0.87,0.92,4,253,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12809,1381,0.9,0.84,5,221,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12810,1382,0.1,0.88,6,263,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12811,1383,0.43,0.46,2,145,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12812,1384,0.11,0.91,6,279,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12813,1385,0.4,0.46,2,146,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12814,1386,0.09,0.93,7,270,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12815,1387,0.4,0.5,2,135,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12816,1388,0.14,0.7,5,236,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12817,1389,0.4,0.49,2,151,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12818,1390,0.11,0.79,6,244,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12819,1391,0.72,1.0,4,169,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12820,1392,0.39,0.57,2,157,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12821,1393,0.82,0.93,4,246,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12822,1394,0.41,0.52,2,142,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12823,1395,0.45,0.51,2,156,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12824,1396,0.2,0.7,6,281,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12825,1397,0.43,0.53,2,146,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12826,1398,0.39,0.55,2,156,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12827,1399,0.11,0.86,6,299,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12828,1400,0.45,0.47,2,136,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12829,1401,0.11,0.87,6,272,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12830,1402,0.84,0.86,5,240,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
12831,1403,0.86,0.96,5,245,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
12832,1404,0.79,0.93,5,269,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12833,1405,0.39,0.57,2,130,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12834,1406,0.15,0.62,4,257,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12835,1407,0.81,1.0,4,241,5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12836,1408,0.39,0.53,2,136,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12837,1409,0.92,0.94,4,219,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12838,1410,0.9,0.98,5,271,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12839,1411,0.32,0.6,2,280,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12840,1412,0.46,0.46,2,140,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12841,1413,0.83,0.98,4,254,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12842,1414,0.39,0.47,2,131,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12843,1415,0.2,0.9,6,138,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12844,1416,0.11,0.85,6,295,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12845,1417,0.11,0.96,6,301,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12846,1418,0.1,0.95,7,296,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12847,1419,0.75,0.87,5,246,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12848,1420,0.44,0.57,2,145,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12849,1421,0.86,0.93,5,241,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12850,1422,0.1,0.82,6,269,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12851,1423,0.39,0.49,2,146,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12852,1424,0.45,0.48,2,149,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12853,1425,0.1,0.94,7,287,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12854,1426,0.36,0.55,2,138,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12855,1427,0.57,0.61,4,158,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12856,1428,0.09,0.87,6,266,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12857,1429,0.87,0.91,4,255,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12858,1430,0.43,0.52,2,156,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12859,1431,0.36,0.5,2,147,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12860,1432,0.91,0.99,5,265,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12861,1433,0.41,0.48,2,136,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12862,1434,0.37,0.52,2,140,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12863,1435,0.43,0.45,2,146,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12864,1436,0.43,0.57,2,142,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12865,1437,0.4,0.53,2,155,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12866,1438,0.1,0.89,7,285,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12867,1439,0.76,0.99,4,253,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12868,1440,0.82,0.93,4,248,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12869,1441,0.11,0.83,7,255,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12870,1442,0.43,0.52,2,154,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12871,1443,0.11,0.88,7,305,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12872,1444,0.41,0.48,2,141,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12873,1445,0.73,0.87,5,252,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12874,1446,0.37,0.57,2,157,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12875,1447,0.11,0.89,6,250,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12876,1448,0.46,0.52,2,131,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12877,1449,0.41,0.5,2,149,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12878,1450,0.78,0.78,4,260,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12879,1451,0.78,0.86,5,260,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12880,1452,0.72,0.86,5,251,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12881,1453,0.63,0.83,6,242,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12882,1454,0.55,1.0,6,136,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12883,1455,0.45,0.55,2,155,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12884,1456,0.39,0.51,2,155,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12885,1457,0.1,0.81,6,248,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12886,1458,0.4,0.5,2,136,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12887,1459,0.39,0.54,2,133,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12888,1460,0.78,0.45,4,128,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12889,1461,0.42,0.53,2,142,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12890,1462,0.39,0.54,2,149,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12891,1463,0.46,0.57,2,145,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12892,1464,0.1,0.92,6,279,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12893,1465,0.45,0.47,2,146,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12894,1466,0.1,0.83,6,264,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12895,1467,0.1,0.89,7,272,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12896,1468,0.78,0.86,5,256,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12897,1469,0.4,0.65,2,296,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12898,1470,0.45,0.51,2,155,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12899,1471,0.39,0.56,2,130,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12900,1472,0.43,0.48,2,157,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12901,1473,0.09,0.96,6,245,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12902,1474,0.79,0.86,5,226,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12903,1475,0.44,0.47,2,156,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12904,1476,0.79,0.95,5,228,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12905,1477,0.38,0.46,2,155,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12906,1478,0.36,0.56,2,159,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12907,1479,0.39,0.57,2,142,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
12908,1480,0.09,0.93,6,271,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
12909,1481,0.16,0.65,4,277,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
12910,1482,0.09,0.77,6,310,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12911,1483,0.11,0.87,6,254,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12912,1484,0.44,0.56,2,142,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12913,1485,0.11,0.88,7,253,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12914,1486,0.11,0.97,6,260,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12915,1487,0.45,0.52,2,147,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12916,1488,0.1,0.96,7,288,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12917,1489,0.4,0.46,2,160,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12918,1490,0.38,0.55,2,130,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12919,1491,0.39,0.56,2,133,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12920,1492,0.38,0.55,2,160,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12921,1493,0.38,0.45,2,151,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12922,1494,0.17,0.75,3,188,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12923,1495,0.79,0.84,5,247,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12924,1496,0.1,0.85,7,259,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12925,1497,0.37,0.48,2,129,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12926,1498,0.42,0.49,2,152,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12927,1499,0.44,0.48,2,128,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12928,1500,0.11,0.83,6,253,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12929,1501,0.39,0.48,2,151,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12930,1502,0.1,0.83,5,271,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12931,1503,0.4,0.46,2,155,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12932,1504,0.86,0.91,5,245,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12933,1505,0.37,0.46,2,157,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12934,1506,0.4,0.51,2,160,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12935,1507,0.43,0.48,2,149,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
12936,1508,0.88,0.88,5,248,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12937,1509,0.44,0.52,2,128,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12938,1510,0.87,1.0,4,224,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
12939,1511,0.4,0.46,2,156,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12940,1512,0.45,0.52,2,143,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12941,1513,0.84,0.93,4,250,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12942,1514,0.1,0.68,3,179,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12943,1515,0.72,0.99,5,257,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12944,1516,0.4,0.5,2,127,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12945,1517,0.45,0.5,2,145,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12946,1518,0.89,0.98,5,274,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12947,1519,0.4,0.55,2,131,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12948,1520,0.38,0.53,2,136,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
12949,1521,0.38,0.47,2,140,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12950,1522,0.1,0.82,7,265,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12951,1523,0.42,0.48,2,148,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12952,1524,0.74,0.86,5,262,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12953,1525,0.1,0.8,6,261,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12954,1526,0.82,0.9,5,248,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12955,1527,0.38,0.55,2,131,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12956,1528,0.41,0.56,2,160,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12957,1529,0.4,0.47,2,152,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12958,1530,0.83,0.98,4,249,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
12959,1531,0.36,0.57,2,144,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12960,1532,0.75,0.98,4,245,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12961,1533,0.44,0.53,2,146,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12962,1534,0.1,0.94,6,297,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12963,1535,0.39,0.52,2,148,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
12964,1536,0.09,0.84,7,260,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12965,1537,0.4,0.57,2,152,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12966,1538,0.41,0.54,2,135,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12967,1539,0.83,0.92,4,235,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12968,1540,0.42,0.47,2,145,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12969,1541,0.61,0.46,5,220,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
12970,1542,0.44,0.52,2,128,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12971,1543,0.77,0.81,5,237,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12972,1544,0.81,0.95,4,275,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12973,1545,0.1,0.78,6,310,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12974,1546,0.73,0.84,5,251,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12975,1547,0.09,0.83,6,250,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12976,1548,0.9,0.99,4,259,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12977,1549,0.88,1.0,4,259,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12978,1550,0.09,0.87,7,305,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12979,1551,0.4,0.56,2,130,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12980,1552,0.17,0.55,6,250,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12981,1553,0.82,0.82,5,220,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12982,1554,0.9,0.83,4,266,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12983,1555,0.83,0.92,4,255,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12984,1556,0.44,0.5,2,154,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
12985,1557,0.5,0.85,4,138,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
12986,1558,0.14,0.61,6,291,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12987,1559,0.77,0.82,4,217,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12988,1560,0.09,0.83,6,286,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12989,1561,0.11,0.88,6,290,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12990,1562,0.44,0.57,2,148,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12991,1563,0.43,0.52,2,146,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12992,1564,0.12,0.8,5,136,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12993,1565,0.1,0.86,7,261,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12994,1566,0.1,0.96,6,274,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12995,1567,0.4,0.48,2,132,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12996,1568,0.41,0.47,2,145,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12997,1569,0.37,0.48,2,153,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12998,1570,0.4,0.48,2,139,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
12999,1571,0.74,0.96,4,231,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13000,1572,0.39,0.48,2,154,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
13001,1573,0.11,0.9,5,307,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13002,1574,0.36,0.51,2,129,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13003,1575,0.8,0.83,5,275,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13004,1576,0.6,0.85,3,250,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13005,1577,0.36,0.54,2,158,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13006,1578,0.1,0.96,6,310,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13007,1579,0.65,0.86,2,181,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13008,1580,0.49,0.73,4,244,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
13009,1581,0.73,0.96,5,256,6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13010,1582,0.11,0.8,6,259,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13011,1583,0.73,0.91,4,247,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
13012,1584,0.43,0.46,2,129,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13013,1585,0.73,0.93,5,229,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13014,1586,0.76,0.85,5,236,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13015,1587,0.09,0.96,6,281,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
13016,1588,0.9,0.81,5,264,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13017,1589,0.1,0.81,6,308,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13018,1590,0.43,0.48,2,147,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13019,1591,0.41,0.55,2,159,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13020,1592,0.41,0.57,2,154,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13021,1593,0.1,0.87,6,307,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13022,1594,0.4,0.46,2,132,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13023,1595,0.4,0.53,2,152,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13024,1596,0.36,0.48,5,310,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
13025,1597,0.83,0.95,5,230,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
13026,1598,0.83,0.94,5,273,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
13027,1599,0.41,0.51,2,144,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13028,1600,0.11,0.93,7,296,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13029,1601,0.68,0.62,5,198,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13030,1602,0.43,0.53,2,157,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13031,1603,0.44,0.51,2,145,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13032,1604,0.87,0.94,5,219,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
13033,1605,0.43,0.54,2,153,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
13034,1606,0.89,0.48,3,178,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
13035,1607,0.83,0.88,5,239,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
